行政區別,村里別,候選人1＿候選人名稱,候選人1＿黨籍,候選人1_得票數,候選人2＿候選人名稱,候選人2＿黨籍,候選人2_得票數,候選人3＿候選人名稱,候選人3＿黨籍,候選人3_得票數,候選人4＿候選人名稱,候選人4＿黨籍,候選人4_得票數,候選人5＿候選人名稱,候選人5＿黨籍,候選人5_得票數,候選人6＿候選人名稱,候選人6＿黨籍,候選人6_得票數,候選人7＿候選人名稱,候選人7＿黨籍,候選人7_得票數,候選人8＿候選人名稱,候選人8＿黨籍,候選人8_得票數,候選人9＿候選人名稱,候選人9＿黨籍,候選人9_得票數,候選人10＿候選人名稱,候選人10＿黨籍,候選人10_得票數,候選人11＿候選人名稱,候選人11＿黨籍,候選人11_得票數,候選人12＿候選人名稱,候選人12＿黨籍,候選人12_得票數,候選人13＿候選人名稱,候選人13＿黨籍,候選人13_得票數,候選人14＿候選人名稱,候選人14＿黨籍,候選人14_得票數,候選人15＿候選人名稱,候選人15＿黨籍,候選人15_得票數,候選人16＿候選人名稱,候選人16＿黨籍,候選人16_得票數,候選人17＿候選人名稱,候選人17＿黨籍,候選人17_得票數,候選人18＿候選人名稱,候選人18＿黨籍,候選人18_得票數,候選人19＿候選人名稱,候選人19＿黨籍,候選人19_得票數,候選人20＿候選人名稱,候選人20＿黨籍,候選人20_得票數,候選人21＿候選人名稱,候選人21＿黨籍,候選人21_得票數,候選人22＿候選人名稱,候選人22＿黨籍,候選人22_得票數,候選人23＿候選人名稱,候選人23＿黨籍,候選人23_得票數
花蓮市,主勤里,傅崐萁,中國國民黨,446,周玉梅,無黨籍及未經政黨推薦,6,張美慧,民主進步黨,440,許願神,無黨籍及未經政黨推薦,50,吳建智咖啡哥,無黨籍及未經政黨推薦,0,忠仁．達祿斯,無黨籍及未經政黨推薦,0,米甘幹．理佛克,無黨籍及未經政黨推薦,0,鄭天財 Sra‧Kacaw,中國國民黨,0,陳國榮,無黨籍及未經政黨推薦,0,陳政宗,無黨籍及未經政黨推薦,0,陳瑩,民主進步黨,10,高美珠,無黨籍及未經政黨推薦,0,黃仁,中國國民黨,2,伍麗華 Saidhai．Tahovecahe,民主進步黨,2,孔文吉,中國國民黨,14,張子孝,無黨籍及未經政黨推薦,2,李我要單列族名我的布農族名字是Savungaz Valincinan,無黨籍及未經政黨推薦,2,林世偉,無黨籍及未經政黨推薦,0,林果,無黨籍及未經政黨推薦,0,盧縣一,中國國民黨,2,胡黃廣文,無黨籍及未經政黨推薦,0,高畹芯,無黨籍及未經政黨推薦,0,高金素梅,無黨籍及未經政黨推薦,4
花蓮市,主和里,傅崐萁,中國國民黨,1710,周玉梅,無黨籍及未經政黨推薦,34,張美慧,民主進步黨,1428,許願神,無黨籍及未經政黨推薦,248,吳建智咖啡哥,無黨籍及未經政黨推薦,4,忠仁．達祿斯,無黨籍及未經政黨推薦,2,米甘幹．理佛克,無黨籍及未經政黨推薦,2,鄭天財 Sra‧Kacaw,中國國民黨,102,陳國榮,無黨籍及未經政黨推薦,0,陳政宗,無黨籍及未經政黨推薦,8,陳瑩,民主進步黨,28,高美珠,無黨籍及未經政黨推薦,6,黃仁,中國國民黨,18,伍麗華 Saidhai．Tahovecahe,民主進步黨,8,孔文吉,中國國民黨,14,張子孝,無黨籍及未經政黨推薦,0,李我要單列族名我的布農族名字是Savungaz Valincinan,無黨籍及未經政黨推薦,4,林世偉,無黨籍及未經政黨推薦,2,林果,無黨籍及未經政黨推薦,0,盧縣一,中國國民黨,4,胡黃廣文,無黨籍及未經政黨推薦,6,高畹芯,無黨籍及未經政黨推薦,0,高金素梅,無黨籍及未經政黨推薦,18
花蓮市,主商里,傅崐萁,中國國民黨,278,周玉梅,無黨籍及未經政黨推薦,2,張美慧,民主進步黨,388,許願神,無黨籍及未經政黨推薦,34,吳建智咖啡哥,無黨籍及未經政黨推薦,4,忠仁．達祿斯,無黨籍及未經政黨推薦,0,米甘幹．理佛克,無黨籍及未經政黨推薦,0,鄭天財 Sra‧Kacaw,中國國民黨,14,陳國榮,無黨籍及未經政黨推薦,0,陳政宗,無黨籍及未經政黨推薦,2,陳瑩,民主進步黨,6,高美珠,無黨籍及未經政黨推薦,0,黃仁,中國國民黨,2,伍麗華 Saidhai．Tahovecahe,民主進步黨,0,孔文吉,中國國民黨,4,張子孝,無黨籍及未經政黨推薦,0,李我要單列族名我的布農族名字是Savungaz Valincinan,無黨籍及未經政黨推薦,0,林世偉,無黨籍及未經政黨推薦,0,林果,無黨籍及未經政黨推薦,0,盧縣一,中國國民黨,0,胡黃廣文,無黨籍及未經政黨推薦,0,高畹芯,無黨籍及未經政黨推薦,0,高金素梅,無黨籍及未經政黨推薦,2
花蓮市,主學里,傅崐萁,中國國民黨,1090,周玉梅,無黨籍及未經政黨推薦,16,張美慧,民主進步黨,1034,許願神,無黨籍及未經政黨推薦,150,吳建智咖啡哥,無黨籍及未經政黨推薦,6,忠仁．達祿斯,無黨籍及未經政黨推薦,0,米甘幹．理佛克,無黨籍及未經政黨推薦,0,鄭天財 Sra‧Kacaw,中國國民黨,42,陳國榮,無黨籍及未經政黨推薦,4,陳政宗,無黨籍及未經政黨推薦,4,陳瑩,民主進步黨,12,高美珠,無黨籍及未經政黨推薦,2,黃仁,中國國民黨,12,伍麗華 Saidhai．Tahovecahe,民主進步黨,0,孔文吉,中國國民黨,6,張子孝,無黨籍及未經政黨推薦,2,李我要單列族名我的布農族名字是Savungaz Valincinan,無黨籍及未經政黨推薦,0,林世偉,無黨籍及未經政黨推薦,0,林果,無黨籍及未經政黨推薦,0,盧縣一,中國國民黨,0,胡黃廣文,無黨籍及未經政黨推薦,2,高畹芯,無黨籍及未經政黨推薦,0,高金素梅,無黨籍及未經政黨推薦,20
花蓮市,主安里,傅崐萁,中國國民黨,1430,周玉梅,無黨籍及未經政黨推薦,28,張美慧,民主進步黨,1116,許願神,無黨籍及未經政黨推薦,306,吳建智咖啡哥,無黨籍及未經政黨推薦,0,忠仁．達祿斯,無黨籍及未經政黨推薦,4,米甘幹．理佛克,無黨籍及未經政黨推薦,0,鄭天財 Sra‧Kacaw,中國國民黨,74,陳國榮,無黨籍及未經政黨推薦,0,陳政宗,無黨籍及未經政黨推薦,4,陳瑩,民主進步黨,28,高美珠,無黨籍及未經政黨推薦,2,黃仁,中國國民黨,10,伍麗華 Saidhai．Tahovecahe,民主進步黨,0,孔文吉,中國國民黨,20,張子孝,無黨籍及未經政黨推薦,4,李我要單列族名我的布農族名字是Savungaz Valincinan,無黨籍及未經政黨推薦,4,林世偉,無黨籍及未經政黨推薦,0,林果,無黨籍及未經政黨推薦,0,盧縣一,中國國民黨,2,胡黃廣文,無黨籍及未經政黨推薦,4,高畹芯,無黨籍及未經政黨推薦,4,高金素梅,無黨籍及未經政黨推薦,16
花蓮市,主工里,傅崐萁,中國國民黨,298,周玉梅,無黨籍及未經政黨推薦,2,張美慧,民主進步黨,326,許願神,無黨籍及未經政黨推薦,52,吳建智咖啡哥,無黨籍及未經政黨推薦,2,忠仁．達祿斯,無黨籍及未經政黨推薦,0,米甘幹．理佛克,無黨籍及未經政黨推薦,0,鄭天財 Sra‧Kacaw,中國國民黨,6,陳國榮,無黨籍及未經政黨推薦,0,陳政宗,無黨籍及未經政黨推薦,0,陳瑩,民主進步黨,6,高美珠,無黨籍及未經政黨推薦,2,黃仁,中國國民黨,0,伍麗華 Saidhai．Tahovecahe,民主進步黨,0,孔文吉,中國國民黨,0,張子孝,無黨籍及未經政黨推薦,0,李我要單列族名我的布農族名字是Savungaz Valincinan,無黨籍及未經政黨推薦,0,林世偉,無黨籍及未經政黨推薦,0,林果,無黨籍及未經政黨推薦,0,盧縣一,中國國民黨,0,胡黃廣文,無黨籍及未經政黨推薦,0,高畹芯,無黨籍及未經政黨推薦,0,高金素梅,無黨籍及未經政黨推薦,0
花蓮市,主權里,傅崐萁,中國國民黨,2866,周玉梅,無黨籍及未經政黨推薦,36,張美慧,民主進步黨,2560,許願神,無黨籍及未經政黨推薦,394,吳建智咖啡哥,無黨籍及未經政黨推薦,26,忠仁．達祿斯,無黨籍及未經政黨推薦,6,米甘幹．理佛克,無黨籍及未經政黨推薦,6,鄭天財 Sra‧Kacaw,中國國民黨,546,陳國榮,無黨籍及未經政黨推薦,6,陳政宗,無黨籍及未經政黨推薦,26,陳瑩,民主進步黨,130,高美珠,無黨籍及未經政黨推薦,34,黃仁,中國國民黨,82,伍麗華 Saidhai．Tahovecahe,民主進步黨,32,孔文吉,中國國民黨,22,張子孝,無黨籍及未經政黨推薦,0,李我要單列族名我的布農族名字是Savungaz Valincinan,無黨籍及未經政黨推薦,8,林世偉,無黨籍及未經政黨推薦,6,林果,無黨籍及未經政黨推薦,0,盧縣一,中國國民黨,8,胡黃廣文,無黨籍及未經政黨推薦,12,高畹芯,無黨籍及未經政黨推薦,0,高金素梅,無黨籍及未經政黨推薦,56
花蓮市,主睦里,傅崐萁,中國國民黨,334,周玉梅,無黨籍及未經政黨推薦,2,張美慧,民主進步黨,290,許願神,無黨籍及未經政黨推薦,30,吳建智咖啡哥,無黨籍及未經政黨推薦,0,忠仁．達祿斯,無黨籍及未經政黨推薦,0,米甘幹．理佛克,無黨籍及未經政黨推薦,0,鄭天財 Sra‧Kacaw,中國國民黨,26,陳國榮,無黨籍及未經政黨推薦,0,陳政宗,無黨籍及未經政黨推薦,2,陳瑩,民主進步黨,10,高美珠,無黨籍及未經政黨推薦,0,黃仁,中國國民黨,0,伍麗華 Saidhai．Tahovecahe,民主進步黨,4,孔文吉,中國國民黨,4,張子孝,無黨籍及未經政黨推薦,0,李我要單列族名我的布農族名字是Savungaz Valincinan,無黨籍及未經政黨推薦,0,林世偉,無黨籍及未經政黨推薦,2,林果,無黨籍及未經政黨推薦,0,盧縣一,中國國民黨,0,胡黃廣文,無黨籍及未經政黨推薦,0,高畹芯,無黨籍及未經政黨推薦,0,高金素梅,無黨籍及未經政黨推薦,0
花蓮市,主義里,傅崐萁,中國國民黨,316,周玉梅,無黨籍及未經政黨推薦,2,張美慧,民主進步黨,244,許願神,無黨籍及未經政黨推薦,28,吳建智咖啡哥,無黨籍及未經政黨推薦,0,忠仁．達祿斯,無黨籍及未經政黨推薦,2,米甘幹．理佛克,無黨籍及未經政黨推薦,0,鄭天財 Sra‧Kacaw,中國國民黨,4,陳國榮,無黨籍及未經政黨推薦,0,陳政宗,無黨籍及未經政黨推薦,2,陳瑩,民主進步黨,4,高美珠,無黨籍及未經政黨推薦,0,黃仁,中國國民黨,2,伍麗華 Saidhai．Tahovecahe,民主進步黨,0,孔文吉,中國國民黨,0,張子孝,無黨籍及未經政黨推薦,0,李我要單列族名我的布農族名字是Savungaz Valincinan,無黨籍及未經政黨推薦,0,林世偉,無黨籍及未經政黨推薦,0,林果,無黨籍及未經政黨推薦,0,盧縣一,中國國民黨,0,胡黃廣文,無黨籍及未經政黨推薦,2,高畹芯,無黨籍及未經政黨推薦,0,高金素梅,無黨籍及未經政黨推薦,4
花蓮市,主計里,傅崐萁,中國國民黨,458,周玉梅,無黨籍及未經政黨推薦,6,張美慧,民主進步黨,396,許願神,無黨籍及未經政黨推薦,58,吳建智咖啡哥,無黨籍及未經政黨推薦,2,忠仁．達祿斯,無黨籍及未經政黨推薦,0,米甘幹．理佛克,無黨籍及未經政黨推薦,0,鄭天財 Sra‧Kacaw,中國國民黨,26,陳國榮,無黨籍及未經政黨推薦,0,陳政宗,無黨籍及未經政黨推薦,0,陳瑩,民主進步黨,16,高美珠,無黨籍及未經政黨推薦,2,黃仁,中國國民黨,0,伍麗華 Saidhai．Tahovecahe,民主進步黨,8,孔文吉,中國國民黨,0,張子孝,無黨籍及未經政黨推薦,0,李我要單列族名我的布農族名字是Savungaz Valincinan,無黨籍及未經政黨推薦,0,林世偉,無黨籍及未經政黨推薦,0,林果,無黨籍及未經政黨推薦,0,盧縣一,中國國民黨,0,胡黃廣文,無黨籍及未經政黨推薦,0,高畹芯,無黨籍及未經政黨推薦,0,高金素梅,無黨籍及未經政黨推薦,4
花蓮市,主農里,傅崐萁,中國國民黨,2028,周玉梅,無黨籍及未經政黨推薦,36,張美慧,民主進步黨,1834,許願神,無黨籍及未經政黨推薦,286,吳建智咖啡哥,無黨籍及未經政黨推薦,10,忠仁．達祿斯,無黨籍及未經政黨推薦,2,米甘幹．理佛克,無黨籍及未經政黨推薦,0,鄭天財 Sra‧Kacaw,中國國民黨,210,陳國榮,無黨籍及未經政黨推薦,0,陳政宗,無黨籍及未經政黨推薦,14,陳瑩,民主進步黨,74,高美珠,無黨籍及未經政黨推薦,6,黃仁,中國國民黨,30,伍麗華 Saidhai．Tahovecahe,民主進步黨,4,孔文吉,中國國民黨,16,張子孝,無黨籍及未經政黨推薦,2,李我要單列族名我的布農族名字是Savungaz Valincinan,無黨籍及未經政黨推薦,4,林世偉,無黨籍及未經政黨推薦,2,林果,無黨籍及未經政黨推薦,0,盧縣一,中國國民黨,2,胡黃廣文,無黨籍及未經政黨推薦,4,高畹芯,無黨籍及未經政黨推薦,0,高金素梅,無黨籍及未經政黨推薦,40
花蓮市,國光里,傅崐萁,中國國民黨,694,周玉梅,無黨籍及未經政黨推薦,2,張美慧,民主進步黨,582,許願神,無黨籍及未經政黨推薦,90,吳建智咖啡哥,無黨籍及未經政黨推薦,2,忠仁．達祿斯,無黨籍及未經政黨推薦,0,米甘幹．理佛克,無黨籍及未經政黨推薦,0,鄭天財 Sra‧Kacaw,中國國民黨,36,陳國榮,無黨籍及未經政黨推薦,2,陳政宗,無黨籍及未經政黨推薦,0,陳瑩,民主進步黨,10,高美珠,無黨籍及未經政黨推薦,2,黃仁,中國國民黨,2,伍麗華 Saidhai．Tahovecahe,民主進步黨,0,孔文吉,中國國民黨,4,張子孝,無黨籍及未經政黨推薦,0,李我要單列族名我的布農族名字是Savungaz Valincinan,無黨籍及未經政黨推薦,0,林世偉,無黨籍及未經政黨推薦,0,林果,無黨籍及未經政黨推薦,0,盧縣一,中國國民黨,6,胡黃廣文,無黨籍及未經政黨推薦,6,高畹芯,無黨籍及未經政黨推薦,0,高金素梅,無黨籍及未經政黨推薦,18
花蓮市,國威里,傅崐萁,中國國民黨,684,周玉梅,無黨籍及未經政黨推薦,12,張美慧,民主進步黨,870,許願神,無黨籍及未經政黨推薦,96,吳建智咖啡哥,無黨籍及未經政黨推薦,0,忠仁．達祿斯,無黨籍及未經政黨推薦,2,米甘幹．理佛克,無黨籍及未經政黨推薦,0,鄭天財 Sra‧Kacaw,中國國民黨,42,陳國榮,無黨籍及未經政黨推薦,0,陳政宗,無黨籍及未經政黨推薦,2,陳瑩,民主進步黨,12,高美珠,無黨籍及未經政黨推薦,6,黃仁,中國國民黨,10,伍麗華 Saidhai．Tahovecahe,民主進步黨,0,孔文吉,中國國民黨,2,張子孝,無黨籍及未經政黨推薦,0,李我要單列族名我的布農族名字是Savungaz Valincinan,無黨籍及未經政黨推薦,0,林世偉,無黨籍及未經政黨推薦,0,林果,無黨籍及未經政黨推薦,0,盧縣一,中國國民黨,2,胡黃廣文,無黨籍及未經政黨推薦,2,高畹芯,無黨籍及未經政黨推薦,0,高金素梅,無黨籍及未經政黨推薦,14
花蓮市,國安里,傅崐萁,中國國民黨,314,周玉梅,無黨籍及未經政黨推薦,8,張美慧,民主進步黨,264,許願神,無黨籍及未經政黨推薦,32,吳建智咖啡哥,無黨籍及未經政黨推薦,0,忠仁．達祿斯,無黨籍及未經政黨推薦,0,米甘幹．理佛克,無黨籍及未經政黨推薦,0,鄭天財 Sra‧Kacaw,中國國民黨,10,陳國榮,無黨籍及未經政黨推薦,0,陳政宗,無黨籍及未經政黨推薦,0,陳瑩,民主進步黨,12,高美珠,無黨籍及未經政黨推薦,2,黃仁,中國國民黨,8,伍麗華 Saidhai．Tahovecahe,民主進步黨,6,孔文吉,中國國民黨,2,張子孝,無黨籍及未經政黨推薦,4,李我要單列族名我的布農族名字是Savungaz Valincinan,無黨籍及未經政黨推薦,0,林世偉,無黨籍及未經政黨推薦,0,林果,無黨籍及未經政黨推薦,0,盧縣一,中國國民黨,0,胡黃廣文,無黨籍及未經政黨推薦,0,高畹芯,無黨籍及未經政黨推薦,2,高金素梅,無黨籍及未經政黨推薦,10
花蓮市,國富里,傅崐萁,中國國民黨,3036,周玉梅,無黨籍及未經政黨推薦,48,張美慧,民主進步黨,2532,許願神,無黨籍及未經政黨推薦,290,吳建智咖啡哥,無黨籍及未經政黨推薦,8,忠仁．達祿斯,無黨籍及未經政黨推薦,8,米甘幹．理佛克,無黨籍及未經政黨推薦,12,鄭天財 Sra‧Kacaw,中國國民黨,208,陳國榮,無黨籍及未經政黨推薦,4,陳政宗,無黨籍及未經政黨推薦,16,陳瑩,民主進步黨,74,高美珠,無黨籍及未經政黨推薦,4,黃仁,中國國民黨,20,伍麗華 Saidhai．Tahovecahe,民主進步黨,26,孔文吉,中國國民黨,20,張子孝,無黨籍及未經政黨推薦,2,李我要單列族名我的布農族名字是Savungaz Valincinan,無黨籍及未經政黨推薦,6,林世偉,無黨籍及未經政黨推薦,12,林果,無黨籍及未經政黨推薦,0,盧縣一,中國國民黨,12,胡黃廣文,無黨籍及未經政黨推薦,14,高畹芯,無黨籍及未經政黨推薦,4,高金素梅,無黨籍及未經政黨推薦,60
花蓮市,國強里,傅崐萁,中國國民黨,1046,周玉梅,無黨籍及未經政黨推薦,10,張美慧,民主進步黨,848,許願神,無黨籍及未經政黨推薦,134,吳建智咖啡哥,無黨籍及未經政黨推薦,8,忠仁．達祿斯,無黨籍及未經政黨推薦,2,米甘幹．理佛克,無黨籍及未經政黨推薦,0,鄭天財 Sra‧Kacaw,中國國民黨,206,陳國榮,無黨籍及未經政黨推薦,0,陳政宗,無黨籍及未經政黨推薦,2,陳瑩,民主進步黨,46,高美珠,無黨籍及未經政黨推薦,18,黃仁,中國國民黨,16,伍麗華 Saidhai．Tahovecahe,民主進步黨,10,孔文吉,中國國民黨,6,張子孝,無黨籍及未經政黨推薦,2,李我要單列族名我的布農族名字是Savungaz Valincinan,無黨籍及未經政黨推薦,0,林世偉,無黨籍及未經政黨推薦,4,林果,無黨籍及未經政黨推薦,0,盧縣一,中國國民黨,10,胡黃廣文,無黨籍及未經政黨推薦,2,高畹芯,無黨籍及未經政黨推薦,0,高金素梅,無黨籍及未經政黨推薦,16
花蓮市,國慶里,傅崐萁,中國國民黨,562,周玉梅,無黨籍及未經政黨推薦,8,張美慧,民主進步黨,618,許願神,無黨籍及未經政黨推薦,58,吳建智咖啡哥,無黨籍及未經政黨推薦,8,忠仁．達祿斯,無黨籍及未經政黨推薦,2,米甘幹．理佛克,無黨籍及未經政黨推薦,2,鄭天財 Sra‧Kacaw,中國國民黨,146,陳國榮,無黨籍及未經政黨推薦,0,陳政宗,無黨籍及未經政黨推薦,0,陳瑩,民主進步黨,28,高美珠,無黨籍及未經政黨推薦,14,黃仁,中國國民黨,20,伍麗華 Saidhai．Tahovecahe,民主進步黨,0,孔文吉,中國國民黨,4,張子孝,無黨籍及未經政黨推薦,0,李我要單列族名我的布農族名字是Savungaz Valincinan,無黨籍及未經政黨推薦,0,林世偉,無黨籍及未經政黨推薦,0,林果,無黨籍及未經政黨推薦,0,盧縣一,中國國民黨,0,胡黃廣文,無黨籍及未經政黨推薦,2,高畹芯,無黨籍及未經政黨推薦,0,高金素梅,無黨籍及未經政黨推薦,14
花蓮市,國治里,傅崐萁,中國國民黨,456,周玉梅,無黨籍及未經政黨推薦,6,張美慧,民主進步黨,450,許願神,無黨籍及未經政黨推薦,56,吳建智咖啡哥,無黨籍及未經政黨推薦,0,忠仁．達祿斯,無黨籍及未經政黨推薦,0,米甘幹．理佛克,無黨籍及未經政黨推薦,0,鄭天財 Sra‧Kacaw,中國國民黨,28,陳國榮,無黨籍及未經政黨推薦,0,陳政宗,無黨籍及未經政黨推薦,0,陳瑩,民主進步黨,20,高美珠,無黨籍及未經政黨推薦,2,黃仁,中國國民黨,8,伍麗華 Saidhai．Tahovecahe,民主進步黨,4,孔文吉,中國國民黨,6,張子孝,無黨籍及未經政黨推薦,0,李我要單列族名我的布農族名字是Savungaz Valincinan,無黨籍及未經政黨推薦,0,林世偉,無黨籍及未經政黨推薦,2,林果,無黨籍及未經政黨推薦,0,盧縣一,中國國民黨,0,胡黃廣文,無黨籍及未經政黨推薦,0,高畹芯,無黨籍及未經政黨推薦,0,高金素梅,無黨籍及未經政黨推薦,14
花蓮市,國盛里,傅崐萁,中國國民黨,2028,周玉梅,無黨籍及未經政黨推薦,18,張美慧,民主進步黨,1620,許願神,無黨籍及未經政黨推薦,194,吳建智咖啡哥,無黨籍及未經政黨推薦,0,忠仁．達祿斯,無黨籍及未經政黨推薦,2,米甘幹．理佛克,無黨籍及未經政黨推薦,4,鄭天財 Sra‧Kacaw,中國國民黨,200,陳國榮,無黨籍及未經政黨推薦,0,陳政宗,無黨籍及未經政黨推薦,10,陳瑩,民主進步黨,102,高美珠,無黨籍及未經政黨推薦,20,黃仁,中國國民黨,30,伍麗華 Saidhai．Tahovecahe,民主進步黨,12,孔文吉,中國國民黨,22,張子孝,無黨籍及未經政黨推薦,12,李我要單列族名我的布農族名字是Savungaz Valincinan,無黨籍及未經政黨推薦,14,林世偉,無黨籍及未經政黨推薦,10,林果,無黨籍及未經政黨推薦,0,盧縣一,中國國民黨,8,胡黃廣文,無黨籍及未經政黨推薦,4,高畹芯,無黨籍及未經政黨推薦,0,高金素梅,無黨籍及未經政黨推薦,66
花蓮市,國福里,傅崐萁,中國國民黨,548,周玉梅,無黨籍及未經政黨推薦,8,張美慧,民主進步黨,446,許願神,無黨籍及未經政黨推薦,56,吳建智咖啡哥,無黨籍及未經政黨推薦,10,忠仁．達祿斯,無黨籍及未經政黨推薦,2,米甘幹．理佛克,無黨籍及未經政黨推薦,6,鄭天財 Sra‧Kacaw,中國國民黨,384,陳國榮,無黨籍及未經政黨推薦,4,陳政宗,無黨籍及未經政黨推薦,14,陳瑩,民主進步黨,86,高美珠,無黨籍及未經政黨推薦,6,黃仁,中國國民黨,54,伍麗華 Saidhai．Tahovecahe,民主進步黨,2,孔文吉,中國國民黨,4,張子孝,無黨籍及未經政黨推薦,2,李我要單列族名我的布農族名字是Savungaz Valincinan,無黨籍及未經政黨推薦,2,林世偉,無黨籍及未經政黨推薦,2,林果,無黨籍及未經政黨推薦,0,盧縣一,中國國民黨,0,胡黃廣文,無黨籍及未經政黨推薦,4,高畹芯,無黨籍及未經政黨推薦,0,高金素梅,無黨籍及未經政黨推薦,42
花蓮市,國聯里,傅崐萁,中國國民黨,1636,周玉梅,無黨籍及未經政黨推薦,28,張美慧,民主進步黨,1590,許願神,無黨籍及未經政黨推薦,162,吳建智咖啡哥,無黨籍及未經政黨推薦,6,忠仁．達祿斯,無黨籍及未經政黨推薦,2,米甘幹．理佛克,無黨籍及未經政黨推薦,0,鄭天財 Sra‧Kacaw,中國國民黨,90,陳國榮,無黨籍及未經政黨推薦,2,陳政宗,無黨籍及未經政黨推薦,10,陳瑩,民主進步黨,36,高美珠,無黨籍及未經政黨推薦,4,黃仁,中國國民黨,6,伍麗華 Saidhai．Tahovecahe,民主進步黨,14,孔文吉,中國國民黨,4,張子孝,無黨籍及未經政黨推薦,2,李我要單列族名我的布農族名字是Savungaz Valincinan,無黨籍及未經政黨推薦,6,林世偉,無黨籍及未經政黨推薦,6,林果,無黨籍及未經政黨推薦,0,盧縣一,中國國民黨,4,胡黃廣文,無黨籍及未經政黨推薦,6,高畹芯,無黨籍及未經政黨推薦,0,高金素梅,無黨籍及未經政黨推薦,22
